sentiment,review_body,product_category
1,This skirt was too big so i returned it but did like it well enough to re-order. quality seems average; my only complaint is the lining seems too short for the skirt. why  on a maxi  is the slip lining a mini? the first thing my husband said was that it needed a slip. he didn't think it had one as he could see through the skirt to my knees. this is very lightweight fabric but could be worn all year around depending on the leg wear that is worn with it. it is a very versatile piece which is why i,Skirts
1,Fits great and just as pictured. the material is very smooth and slinky.,Skirts
1,I ordered this skirt in both colors and they are just to die for. the fun fabrics make it a playful and trendy take on a timeless essential  and the fit is incredibly flattering. an added bonus: the fabric has give so it's also extremely comfortable. i hope they come out with more color options!,Skirts
-1,Just recently purchased and think it's ok for the price. would never pay full on this one & that's from an retailer shopper who's purchased plenty at full price. design is cute but definitely looks like a sleep shirt esp in the lighter color  so-so on construction - the bottom seams pucker slightly  the pockets bunch up weirdly (steaming/laundering don't help) & the shoulders also hunch up oddly. could be because of the thicker fabric sewn to the knit but laundering didn't help that issue either.,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,First of all it arrived rolled in a tight ball the size of a large starbucks coffee. i don't know why they do that.... you're not going to be immediately impressed by something that is packaged like it's cheap! second  i'm usually a 0-4 in retailer and mine is no where near as loose-fitting as the photo. also  he sleeves and back are a very thin waffle knit... like a flimsy t-shirt. and see-thru. the sleeves form-fit to my arms so i couldn't layer under it  but i couldn't wear it alone with the fa,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,Very pretty  romantic,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
1,These pants are really cute but definitely run small - i ordered a large so they would be a little bigger for lounging and they are not very stretchy. the large fits more like a small in regular sweatpants. there is more blue visible in the top and bottom part of the pants as well  which i like.,Sleep
1,Very comfortable nightgown  love that it had pockets. fit is as expected.,Sleep
1,This robe is so pretty  i kind of feel like a movie star when i wear it! the embroidered flowers and trim are a very nice touch. the fabric is very light and soft  i'm sure it will feel nice and cool on those hot summer nights ahead. the fit is true to size and is actually a bit longer than what is shown on the model. i am extremely happy i decided to make this purchase.,Sleep
1,I ordered these in a xxs  a little nervous about them being too small  and i was very pleased with the fit. for reference  i'm 5'2  98lbs. these are great for all seasons  the lining is warm  yet adds a pop of color when cuffed. the crowns on the birds are pretty nifty!,Sleep
1,I love the feel and design of this pullover. it is extremely soft and comfy to wear. however  i did find that it runs slightly large  is a bit boxy and the sleeves are a bit lengthy. probably not the best for a petite frame. i am trying to decide if i should keep it though simply for the softness and ease of wearing that it provides.,Sleep
1,"The blue looks a lot more grey in person and i've gotten several compliments wearing it with black leggings and grey booties. the texture/print is really unique. i'm 5' 11"" 135 pounds and a small fits perfect. highly recommend!!",Sleep
1,I am powerless to resist hot air balloons and had to get these the moment they popped up! the pjs are charming and comfortable. the material feels very satiny. it's hard to tell  but there are small white dots in the midst of the champagne colored background. true to size.,Sleep
1,I grabbed this pair of pj pants on sale  and i'm glad i did. the material is soft and lightweight-- ideal for summer . they fit loose but true to size for a standard pair of pj pants.,Sleep
1,Looks better in person than the pictures online. very soft and comfortable. if you are between sizes  size down. it is roomy with a lot of material that drapes in the front. just know that this sweater is short in the back and does not cover your backside.,Sleep
-1,I really liked the look of the orange so ordered an xs. i prefer a s petite but it is sold out. the xs arrives and while i still like the color  the fit is really weird. the cowl is very high up but the sleeves are still long. it looks nothing like the photo. i cannot see how the cowl sits on the model's collar bone. despite eliding the color  the design is off so have to return.,Sweaters
-1,Beautiful color  design and fit.  but i couldn't wait to get it off.  i don't have sensitive skin and don't recall ever putting a jacket on that felt like steel wool.,Sweaters
-1,I should have listened to the previous review on-line before ordering. unfortunately this will go back as the design fit and proportions are simply off. i love uniquely shaped wraps like this  but this one didn't make the cut for me.,Sweaters
-1,"And the bottom looks like a tutu. first  i have high tolerance for scratchy fabric but this one i could feel it even through long sleeves. there is no way i could wear something that makes my skin itch so badly. second  the peplum part is huge and looks like an exaggerated skirt. finally  the color on the ""green one"" is darker than in the picture and it does have more of a green than blue tint. back it goes.",Sweaters
-1,I was so excited to buy this coat  since i missed out on buying the last one. i snagged it quickly before heading out on a trip because this is the perfect plane jacket (i've borrowed my friends). i immediately noticed that the fabric was lighter and softer than the original  and after a few days noticed a lot of pilling on the coat  and a snag on the seam of the shoulder where the arm connects to the body. it's disappointing considering the price you pay. i would return if it still had tags on.,Sweaters
-1,If you are going for a ridiculously high priced ugly sweater contest  this is the one for you. i normally like clothing with some character and juxtaposition  but this one did not do it for me. i cannot imagine the collar fitting right or flattering anyone  and the mixed layers end up making it look cheap rather than trendy.,Sweaters
-1,Cute  but very itchy! have to wear a long sleeve tee underneath!,Sweaters
-1,I was so excited to get this in the mail... and loved everything about it except for the fact that it was only as long as one inch above my navel! i don't know why it looks like a normal length on the model. im returning it.,Sweaters
-1,"I really didn't expect this sweater to be so short. i'm 5'8"" and there is no way it would fit me properly. i honestly didn't even try it on. i pulled it out of the bag and put it right back in and returned it. it looks like a crop top. i bought the blue  which was not as rich and nice looking in person as the picture. i love most things i buy through retailer but this was a swing and a miss.",Sweaters
0,Gorgeous color and fit  but fabric is not great. i ordered this to wear with leggings and booties. i returned as i could tell it would get baggy in the elbows and rear end. just not a good fabric. bummer!!!!,Sweaters
0,"I agree with the other reviewer who stated this sweater is very ""80's""!! online it looks minorly fluffy with muted colors  but in person it's a bad overly-fuzzy christmas sweater with super bright 80's colors!! if you're going for kitschy / tacky / retro this may work for you  but if you are looking for the sweater in the photo you'll be disappointed... :( it looked to be true to size  but to be honest i hated it so much i didn't even try it on.",Sweaters
0,The sweater is nice but is very thin. it is see-through which does not make it a good fall/winter item for me. the design & structure of the sweater is nice & looks slimming on which is a bonus. i originally ordered my regular size (s) but had to upgrade to a large in order to get the neck to fall on my shoulder as shown in the picture. this wasn't a problem since the sweater is form fitting so getting the larger size did not make it look too big. overall  i did not keep the seater as i thought,Sweaters
0,"Like the first reviewer  i love the color and look  and agree that it is much longer and wider than it looks in the photo. i am 5'3"" 116lb and ordered a small. i was planning to wear it tucked into palazzo pants as the model seems to have done  but they must have used some other way to gather up the sweater in back because there is no way such volumes of material can be tucked into anything. and the metallic threads are itchy  so i had to finally layer a full sleeve tee under it to be able to st",Sweaters
0,I ordered this sweater in green in petite large. the color and knit is beautiful and the shoulders and body fit comfortably; however  the sleeves were very long for a petite. i roll them  and it looks okay but would have rather had a normal petite length sleeve.,Sweaters
0,This runs a bit on the large side. i ordered my usual m and had room to spare. the green color was lovely  but between the fit and the scratchy fabric  this is headed back. too bad!,Sweaters
0,"Really wanted this to worked for me. ordered the s in ivory (the color i really wanted but xs was sold out) and the xs in cedar.  loved the knit and look and quality but the sweater was boxy and huge even in xs.  not flattering on my petite frame (5'2""  115#).  so disappointed as i've been looking for a non-wool sweater like this.",Sweaters
0,"I really wanted to like this sweater. it was featured in the dressing room and i am a sucker for animal prints. the dog print is unique  a ""mossy"" fuzzy print  and the grey really shows off the dog print. i like regular xs because i like the fitted look (i am 5ft2in  34b  26 waist  36 hips)  the hem falls at my upper hip and the sleeves fall a bit pass my wrists. but  if you do not wear a turtleneck under it  you will scratch all day long. the designer should try on the fabric before selling it!",Sweaters
0,I really wanted to love this sweater. the quality is good and it looks beautiful - until you need to lift your arms. i did end up keeping it but it is limited to when and where i can wear it due to the arm restrictions. i can see it in the picture but didn't notice until purchasing - the arm holes and right next to the bottom of the sweater. slight design flaw.,Sweaters
1,I typically wear xs or s  or zeros but i got this in a m.  it doesn't look big  it looks like a regular fit to me i think a small or xs would have looked and felt small.  it's soft beautiful and warm.  the hood is so cute.  the detail is just so good.  i love it over top of 2 long sleeve blouses i got there and one of the cloth and stone button downs.,Sweaters
1,I love this sweater! it is so comfortable and lightweight. i am always warm and i can see myself wearing this sweater without getting overheated. very flattering as well :-),Sweaters
1,Was looking for a replacement coat and saw this lovely. tried on large but was more roomy than needed  even for a coat. tried petite version but found it too short for my taste. decided on medium in green and cannot complain. comfy & stylish. more car coat than main winter coat. have been wearing it daily over light layers so far in our mildish nw winter.,Sweaters
1,Just as beautiful as in the picture. it is warm and the best part is that it is not itchy! love it and cannot wait to wear it as the weather changes.,Sweaters
1,"This cardigan is not my usual color choice  but the details were so beautiful i had to buy it when i saw it at the store. the birds and flowers are detailed with sparkly little beads that are prettier in reality than you can see in these photos. it's also a versatile piece that can be worn in many ways and dressed up or down. i'm only 5'1"" but i didn't need the petite (which is good since it is sold out in petite). the sleeves are cropped so they don't hang too low for me. the sweater is hand wa",Sweaters
1,I loved this when i saw it online. tried it on in the store  and though it is beautiful  it's a lot of sweater. its a a bit heavy in weight  the buttons on the collar give you the option to wear it up or open as shown in the picture. the problem was that when it was open the big button loop hung down right in front. that was probably the determining factor against purchasing it. if it goes on sale i may reconsider.,Sweaters
1,This is a cross between a sweater and a sweatshirt. not a heavy weight but very warm. the color is vibrant. many compliments.,Sweaters
1,This is really cute - it has a boxy look and bell-like sleeves. the knit is chunky and so very soft. i didn't want to take it off. i purchased an xs in black. it's gorgeous. my beige bra shows through so i will need to wear black or a camp underneath. it feels really heavy - in a good way - and it feels like it will be really warm. the black has a velvety look to it. i'm smitten. i should also mention that it did feel cropped to me - i know i read other reviews that said it wasn't cropped. i fee,Sweaters
1,This sweater is absolutely adorable! i was worried about the layers looking too frumpy but they were not - i normally wear a size medlum (8)  but i sized down on this sweater on a gut feeling and bought a small --i didn't want it to be too loose or billowy  and it fits perfectly. will be so cute with jeans but also with skirts for work! you will be so happy you bought this one.,Sweaters
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
-1,Such a cute pattern  and i loved the fold-over design  but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband  but definitely not my dad! i felt like if i bent,Swim
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
-1,I thought this suit would be the perfect solution of stylish but forgiving of my new mom bod. this one didn't work for me. i ordered the medium. the top is very small--i would recommend only for b cup or smaller. the full coverage bottoms did nothing for my shape. it seemed to make me seem rounder and shorter. sending this one back! i did find success same size in a faux wrap style retailer suit.,Swim
-1,While the print is cute  the fit is a disaster if you are a c cup or fuller. the bottom band does not lay flat as pictured on the model (it rides up under your boobs) and the whole cup area tips forward - it's not really molded like a bra  more flat foam insert. immediately went back. hopefully  if retailer continues to do swimwear  they'll take a look at adjusting the designs to make sure they're also workable for fuller cup sizes (underwire please!),Swim
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly  i returned it.",Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
0,Material is gorgeous and soft but the fit is another story. i am a size 12/14 but very small busted. this suit is definitely meant for someone with a larger chest. the padding was so overwhelming. i also have a long torso so it just didn't really line up were the peplum should be. too bad. it's very pretty. but looked horrible.,Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v-neck of this suit. i read the reviews and noted it was not recommended for girls with larger size breast. as i'm basically an a cup  i figured i would be fine. the top portion basically has no coverage or hold. even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit. needless to say my fiancã© was not a fan of the suit either. even,Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,I adored this suit - the style  the colors  the thick quality of the fabric...but unfortunately the bottom seams cut into my groin and backside so much  it was practically painful! i'm 5'7'  128 lbs  and usually wear a size small  but was advised to size up. even with the medium i tried on  everything fit well but the length  though i've never thought i had a long torso. sizing up to a large would make the bust way to large for my small b chest. was so sad to return this suit!,Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
0,I really wanted to love this suit  but it honestly looked really matronly in person.,Swim
0,I really wanted this swimsuit to work and it looks really nice in person and good quality as well  but sadly the top is cut really strangely. in the photo shown of the model  it looks like a v-neck that kinda gives your boobs a little push to the middle for some slight cleavage. however  that's not how it fit for me. the cups have removable padding on this suit  and when left in  my boobs didn't even fit in the thing and it just looked really awkward in general. and with the padding taken out  m,Swim
1,Love it! this suit is high quality and comfortable. it's a little tricky to get on but once it's on  it's perfect. i have a small chest and the fit of the cups and twisted fabric makes me feel totally comfortable. i usually wear two pieces  in fact this is my first one piece since i was ten  and i love it.,Swim
1,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Swim
1,Holy cow does this run small-like really small. i ordered the normal size i would wear and couldn't even get it passed my legs-until i supplied the most amount of effort i could (against my better judgment) and managed to get it on-but it was definitely too small. i would classify myself as petite and my normal size was way too short on my torso. it  of course  was a mistake to force it on because it was just as hard to get it off.  that said  i love the suit and am going to try in one and 2 siz,Swim
1,I knew going in that it may not fit a d cup but the fabric is beautiful so i thought i'd give it a try. i wear a 36d and bought a large. it's got a clasp in the back so there's no adjustment on how it fits around which for me was too big. the triangles did not provide enough coverage  left too much side boob. the fabric was very pretty in person but thinner than i expected which also made it seem less sturdy. sadly  have to return and cancel the back-ordered bottoms. i would recommend to someone,Swim
1,I love the look of this right away. i found it ran small to retailer's clothes (where i'm inexplicably a xs or s here i was a m). i also am a dd  so would have appreciated more support  but as the other reviewer  i can get away with it to wear this cute suit.,Swim
1,I just received this swimsuit today and love it!  i was a little hesitant to order with the cutouts  but i feel it is very flattering.  i was choosing between an xs and s.  i ended up going with xs and am glad i did  i think going up would of caused gaping on the sides.    great suit  only comment is in the description i believe it said the straps are adjustable  but they are not.  also  there is light padding which i appreciate.,Swim
1,I love this! i will sport it in the spring with white capris/ leggings and awesome for a beach cover-up! the fit is comfy the embroidery gives it a feminine touch. i purchased the large but could've gotten away with a slender fit in medium. i am 5'4 170 lbs.,Swim
1,"Simply perfect. i ordered the white floral maillot in a large (5'6""-ish  145 pounds) and it is so comfortable and flattering that i do not want to take it off. the colors are so vibrant and accurate  which is great considering not all internet item photos are the same in person. i do recommend ordering a size up -- the medium was snug  but definitely remember that your suit shrinks when wet. now that they have a new print -- hello fish!! -- i really really want another!",Swim
1,I purchased this top as a swim suit cover-up and it is perfect! i was counting on the model in the photo being tall so that the top would be longer on me and that was true. great product.,Swim
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
1,Received this yesterday  wearing it today and am happy.  it&#39;s warm and cozy - perfect blend of sweatshirt and sweater for when you want to be comfortable  yet still look like you tried. i&#39;m 5&#39;4.5&quot; and 130 lbs. i ordered an xs and it&#39;s still pretty roomy which is how i think it&#39;s supposed to fit. i would prefer it to be a little more form fitting  but not enough to send back.  great with skinny jeans and boots.,Trend
1,So  i really like the plaid designs by siyu. i saw these pants and questioned whether they would be tight and scratchy and ill fitting  but they were so cute  i had to find out. i'm really glad i did. the wool is soft and actually a little stretchy. it has an elastic waist  which is a plus  because sometimes  even if the legs fit  the waist is too small  or vice versa. i am a large  and very curvy on the bottom  and these are perfect and flattering  and the elastic waist is just right. as on the,Trend
1,This lovely skirt absolutely hits the mark for quality. it is a substantial weight for fall  a deep vivid blue color  and just the right length to wear with boots.  it was a trifle snug in the waist. i would have kept it anyway  but the oversized pockets stuck out on either side in an awkward way.  at this price  it just wasn't right for me.,Trend
1,I love this coat! it does run a bit large. i am 5'2  125 pounds and usually  wear a petite in most retailer clothes. i ordered a small  but wish that i would have ordered the xs. the length of the jacket is fine  but the arms are very long. i think that i might have the arm length hemmed  but it looks ok rolled up too.,Trend
1,I loved the idea of these pants as i've been looking for an updated pair of tuxedo pants. i wear 26 in most of my jeans. i'm not super skinny & consider my legs medium (not too skinny & not too athletic). i tried these on in xs (36 european as marked on them) & they were big around the waist & hip area. there was so much gap in the back which made them look frumpy! i did however liked the length. the fabric is nice & heavy which i also loved. sadly  these didn't work for me though. really wish t,Trend
1,Wonderful print and color. dress style is very boxy and oversized  fabric is great but has no drape.,Trend
1,This sweater tee is made from a fine but substantial knit which hangs beautifully and flows over imperfections in your figure. the cut is very 1950's through the sleeves and neckline. it's a little cropped and boxy  just so that it hides your belly and accentuates your hips. it looks phenomenal with a crinolined a-line skirt.,Trend
1,So different than anything in my closet. it's wide with a beautiful drape. fabric is soft but substantial. it has the cutest coral color lining the placket and inside of the lower sleeves. i sized down to a medium and could have gone to a small but i love the length and drape which might not translate in fit in the smaller size. so cute on.,Trend
1,Oh this is so much prettier in person! what you can't see from the pics is that the bottom flutes out a bit. it is quite charming. fits true to size.,Trend
